"time_ms","x","y","z","qw","qx","qy","qz","abdomen_z","abdomen_y","abdomen_x","hip_x_right","hip_z_right","hip_y_right","knee_right","ankle_y_right","ankle_x_right","hip_x_left","hip_z_left","hip_y_left","knee_left","ankle_y_left","ankle_x_left","shoulder1_right","shoulder2_right","elbow_right","shoulder1_left","shoulder2_left","elbow_left"
175,0.134938858,0.918649475,0.097399734,-0.983243,0.010295,-0.181728,0.010143,-0.0333495167811834,0.338268675507161,-0.048704157214368,0.0877271182949023,0.0110227812468459,0.323297642083389,0.264272394203848,-0.0527526023626204,0.0568325796704805,-0.124290544441936,-0.0313225388593202,0.313524073496163,0.224577591218083,0.0260379582982434,0.0214461954160789,-0.0892876492685319,-0.226833218972486,0.707435162429162,-0.205480442802828,0.281710750435223,-1.36018012825948
183.333,0.134983475,0.918656128,0.097381012,-0.983221,0.010258,-0.181848,0.010164,-0.0335020500214868,0.338559062115859,-0.0487546015799427,0.0878420535364342,0.0109913513623135,0.323489829728332,0.264167922704123,-0.0527347197666446,0.0568792962788846,-0.124179986246573,-0.0313561623835046,0.313908483980459,0.224345142311132,0.0261601406928607,0.0213064925628325,-0.0891802542350103,-0.226637229159272,0.707509623263085,-0.206625072931104,0.281444757716083,-1.35897240734979
191.667,0.135026932,0.91866571,0.097357605,-0.983198,0.010229,-0.181972,0.010188,-0.0336591025278671,0.338862851473586,-0.0488528259499514,0.087956089531927,0.0109661338190553,0.323687997223251,0.264063011973996,-0.0527019437492682,0.0569143842829112,-0.124085371602034,-0.0313925997542235,0.314266083663118,0.224131755735252,0.0262269556525003,0.0212035082858303,-0.088990249890679,-0.226523094104947,0.707461625577864,-0.207789150397747,0.281388949204152,-1.35703207782898
200,0.135070099,0.918671021,0.09733342,-0.983171,0.0102,-0.182114,0.010212,-0.033819893763869,0.339275916188774,-0.0489906115815668,0.0880868671035947,0.0109413635100728,0.323924546273554,0.263958663580377,-0.0526277045467239,0.0569399899993473,-0.124009316249551,-0.0314288236615891,0.314637698772118,0.223943980731603,0.0262955583792136,0.0210845488339368,-0.0887604321723498,-0.226385236059745,0.707391348428575,-0.209058232319547,0.280514095580895,-1.35500132814107
208.333,0.135109528,0.918680054,0.097303917,-0.983151,0.010176,-0.182222,0.010243,-0.0340033206278448,0.339591188946201,-0.0491099852214692,0.088189490783656,0.010909646713671,0.324108680107882,0.263838167823949,-0.0526141520258446,0.0569811269719003,-0.123944009916865,-0.0314637302575739,0.314962569598109,0.223775918927505,0.0263569951960885,0.0210237096691498,-0.0885768147995337,-0.226253271453296,0.707347232273232,-0.210194355496768,0.280177649037213,-1.35136952906814
216.667,0.135158356,0.918695984,0.097267235,-0.983136,0.010142,-0.182303,0.010284,-0.0342220416690671,0.339816976092982,-0.0491889362585917,0.0882722042296622,0.0108696418302114,0.324270769638572,0.263703400505621,-0.0526235656828427,0.0570344854548462,-0.123886774103363,-0.0315339914786342,0.315218649755587,0.223600022087815,0.0263695874517897,0.0210191759020708,-0.0882950307483809,-0.226120689446494,0.70731371621448,-0.211231096230797,0.280960777388467,-1.3456077692287
225,0.135185394,0.918708557,0.097229149,-0.98312,0.010113,-0.182393,0.010328,-0.0344663781300906,0.340111143459687,-0.0492758483223579,0.0883425577296611,0.0108511762977769,0.32446029075431,0.263590776018408,-0.0526022318143296,0.0570766184279612,-0.123852839151461,-0.0315716961803411,0.315478536356869,0.223450015909456,0.0264214975102546,0.0209905005598015,-0.0881372084692605,-0.225580952022473,0.707800373691762,-0.212363442131095,0.280770868066505,-1.3404918939149
233.333,0.135209137,0.918718933,0.097187912,-0.983101,0.010082,-0.182491,0.010363,-0.034628399167094,0.340417376828026,-0.0493306202782247,0.0884158293265653,0.0108388143407484,0.324639491999285,0.2634709310585,-0.0525812853551723,0.0571387796620416,-0.123804055721307,-0.0315979690449358,0.315944059126879,0.223271593619747,0.0266110308202316,0.0209522298996317,-0.0879149671399332,-0.225230630084789,0.707856183733996,-0.213948838436749,0.280493036314772,-1.33466362907326
241.667,0.135241425,0.918735168,0.09713089,-0.983089,0.010064,-0.182557,0.0104,-0.0348225467361718,0.340633570628501,-0.0494093655670901,0.0884470895084403,0.0108065096992363,0.324799387356948,0.263326635208694,-0.0525705962990727,0.0571664576337437,-0.123785082638076,-0.0316373906342516,0.316382197942339,0.223096769867462,0.0266871461442094,0.0209474485734648,-0.0876605600020174,-0.22459750651526,0.708230953049582,-0.215597800310161,0.280907659202357,-1.32740700186859
250,0.135273056,0.918747009,0.097071854,-0.983073,0.01005,-0.182638,0.010435,-0.0350195080393424,0.340879902086958,-0.049499440058079,0.0884670974941061,0.0107779953358073,0.324993090039193,0.263208701581483,-0.0525138808322526,0.057214307955494,-0.123785960728452,-0.0316724126762814,0.316828703585055,0.222933547871439,0.0267189750774017,0.0209293778019287,-0.0873921460522401,-0.223934616609379,0.708622474118113,-0.217452848220959,0.281877773813277,-1.31874022249766
258.333,0.135279846,0.918755127,0.097023079,-0.983069,0.010046,-0.182657,0.010501,-0.035360316475542,0.341057156616157,-0.0496575490497366,0.0884578073750923,0.0107615198187659,0.325111583761947,0.263115306336306,-0.0524555610775441,0.0573042607557833,-0.123833403101539,-0.0317306519529933,0.316575207210777,0.222823529587158,0.0265318095291415,0.0209578374415676,-0.0871013324073552,-0.223220312898269,0.709063261424007,-0.219523133562913,0.28252522906122,-1.30980711924459
266.667,0.135315063,0.918762085,0.096969894,-0.98306,0.010066,-0.182706,0.01054,-0.0355762108489411,0.341318756365498,-0.0497838310165819,0.0884364381635123,0.0107209874947531,0.325234876498788,0.263028406228659,-0.0524387317866572,0.0573445381001173,-0.12413958166342,-0.0317363941932009,0.316845069888734,0.222988312040083,0.0265769862600801,0.0211205924940901,-0.0867891375347691,-0.222404716922812,0.709790618124506,-0.221995943247984,0.282888236148992,-1.30067349101586
275,0.135335632,0.918753723,0.096881699,-0.983047,0.010081,-0.18277,0.010594,-0.0357882803155105,0.341603829609042,-0.049836951214218,0.0883817440125399,0.0106857187970953,0.325372560498891,0.262913538222697,-0.0524216767184635,0.0573276753430964,-0.124394926070464,-0.0317861870290091,0.317073873479232,0.223025976016226,0.026644513189672,0.0211589315389387,-0.086437983545589,-0.221617619132819,0.710534105105269,-0.224761323043039,0.283015202160996,-1.29106358201081
283.333,0.135362885,0.918752258,0.096802399,-0.983033,0.010098,-0.182841,0.010639,-0.0359515474523243,0.341926312599132,-0.0499068900590641,0.0883242753512085,0.0106474331327697,0.325497846968228,0.262814406151394,-0.0524541456226702,0.057315378444528,-0.124634183933894,-0.0318285305496516,0.317352068904852,0.223072868752174,0.0266963403032004,0.0212194980287289,-0.0860716683850183,-0.22079494297761,0.711291047372463,-0.22793896695582,0.282599081415551,-1.28135815775359
291.667,0.135390884,0.918761047,0.09671508,-0.98302,0.0101,-0.182911,0.010685,-0.0360940833693472,0.34221715624509,-0.0499441568191677,0.0882619830761036,0.010603192763427,0.32564352240793,0.262692709797743,-0.052462284700922,0.0573069361637853,-0.12479693089127,-0.0318942060332933,0.317584753001471,0.22300793954276,0.026765212357475,0.0212139087366835,-0.0856895240824243,-0.220019875220757,0.71206455710937,-0.231573504926969,0.281916504247137,-1.27155491475595
300,0.135417465,0.918765259,0.096625481,-0.983001,0.010113,-0.183007,0.010733,-0.0362973524874353,0.342514101255554,-0.0500144494606115,0.0882030246005504,0.0105634190166972,0.325831789650599,0.26259309049622,-0.052403240285212,0.0573326757670605,-0.12495923953093,-0.031951716587468,0.317848517177204,0.222923617617819,0.026816456664651,0.0212487426335718,-0.0853163904044395,-0.219188603092895,0.71286621176087,-0.2354692177204,0.281449194493264,-1.26049743924933
