"time_ms","x","y","z","qw","qx","qy","qz","abdomen_z","abdomen_y","abdomen_x","hip_x_right","hip_z_right","hip_y_right","knee_right","ankle_y_right","ankle_x_right","hip_x_left","hip_z_left","hip_y_left","knee_left","ankle_y_left","ankle_x_left","shoulder1_right","shoulder2_right","elbow_right","shoulder1_left","shoulder2_left","elbow_left"
133.333,0.140274246,0.918508545,0.10715464,-0.985653,0.005547,-0.168471,0.008651,-0.0248493701539419,0.307182978292589,-0.0371188154142824,0.0787479423621347,0.0165243127027283,0.297395275287638,0.25885506131959,-0.0827806763428643,0.0455877962977489,-0.103456043003867,-0.0355969825613351,0.291281936137802,0.238746630816985,0.0281029774523972,0.0241704630661034,-0.0944074071073322,-0.323182138006769,0.777320066234449,-0.214588556775587,0.326406036694578,-1.36692465087325
141.667,0.140287979,0.918513245,0.107135849,-0.98565,0.005539,-0.168487,0.008664,-0.0248726423295233,0.307237430545296,-0.0371050427375276,0.0786895720482104,0.01650912780645,0.297436450082155,0.258876385251159,-0.0827636900033826,0.0456431606210553,-0.103487883208995,-0.0356407609977757,0.29140494617207,0.238699541498028,0.0282207127006753,0.0242888420550023,-0.0943167914664076,-0.323409604484799,0.776655384171747,-0.214547840949641,0.326360180462548,-1.36686949425965
150,0.140295212,0.91851416,0.107114395,-0.985648,0.005526,-0.168499,0.008677,-0.0249041143472533,0.307275651889296,-0.0370679928840894,0.0786455110581239,0.0164972058078705,0.297455083080668,0.25887058752001,-0.0827853252753951,0.0456465757237717,-0.103488708223111,-0.0356468277642059,0.291402578765827,0.238653833394504,0.02827159650003,0.0242063020231974,-0.0943589095491334,-0.323335135513108,0.776493437916532,-0.214482946229157,0.326302191414913,-1.36696848689414
158.333,0.140304413,0.918511414,0.107094002,-0.985649,0.005524,-0.168497,0.008684,-0.0249251993083043,0.307311784056985,-0.0370556164172972,0.0786179120739582,0.0164888640145464,0.29745147981275,0.258844802838438,-0.0828177159888238,0.045613386673695,-0.103491123607545,-0.0356584591176472,0.291349425868492,0.238613669194158,0.0281726080270874,0.0241213632703887,-0.0943833346442713,-0.323097546779581,0.77685701466876,-0.214409765411908,0.326117177214851,-1.36715115145235
166.667,0.140324341,0.918503235,0.107063744,-0.985645,0.005522,-0.168515,0.008692,-0.0249318266792334,0.307356365224783,-0.037053290234939,0.0785750766767659,0.0164683287975595,0.297502955742003,0.258843157283127,-0.082792395593523,0.0456205738358812,-0.103462389959878,-0.0356405519474923,0.291358662423672,0.238540775614936,0.0279453381810146,0.0240464115951034,-0.0942957077239626,-0.322858337310139,0.777123036757741,-0.214341628283969,0.325982047383958,-1.36732707090418
175,0.140338181,0.918502686,0.107039131,-0.985643,0.005522,-0.168528,0.008699,-0.0249432187128513,0.307374358648907,-0.0370330473769123,0.078534377436264,0.0164523670406474,0.297509953249634,0.258822820316667,-0.0828461877853719,0.0456060859592625,-0.103499023794622,-0.035680173040598,0.291615381520229,0.238414575905233,0.0280870759970578,0.0240084700049936,-0.0942221080569357,-0.322790637249644,0.77718654938987,-0.214297540964869,0.325920968564336,-1.3674563999498
183.333,0.140351852,0.918507202,0.107010231,-0.985639,0.005521,-0.168552,0.008705,-0.0249727988110276,0.307418647462506,-0.0370221331932105,0.0784948796953394,0.0164405796837758,0.297564933312652,0.258818106286142,-0.0828339548933977,0.0456434356401866,-0.103522536418902,-0.0357038725619831,0.291763928090437,0.238337844331674,0.0281010510757951,0.0240002174254141,-0.0941829535384858,-0.322559690137573,0.777567338581742,-0.214203991042331,0.325989168468539,-1.36736063146302
191.667,0.140364136,0.918506165,0.106983597,-0.985635,0.005517,-0.168573,0.008713,-0.0250082048400123,0.307475182696896,-0.0369819409717696,0.0784539781964855,0.0164199982064693,0.297608445312431,0.258804447638767,-0.0828223593986656,0.0456571454771486,-0.103512893249338,-0.0357036610819182,0.291786119569883,0.23830121389307,0.0279748118550202,0.0239857813523585,-0.094178893855,-0.32243341347963,0.777774375814749,-0.214132787020086,0.325995321273558,-1.36727203672532
200,0.140382172,0.91850415,0.106958672,-0.985631,0.005528,-0.1686,0.008718,-0.0250176624887519,0.307566148908219,-0.036978733642723,0.0784096044079339,0.0164060023295734,0.29762715549799,0.258794845850724,-0.0828828997130924,0.0456697214778397,-0.103582143240358,-0.0357595205604592,0.291954809646813,0.238295038752262,0.0281481689335352,0.024053143545998,-0.0941662881757097,-0.32240269443829,0.777796278311445,-0.21415460576399,0.325762922535655,-1.36743906712425
208.333,0.140388702,0.918510315,0.106928162,-0.985624,0.005523,-0.168636,0.008722,-0.0250490214524147,0.307634980164952,-0.036923930298717,0.0783676910957521,0.016401375503917,0.297718500199275,0.258788430897495,-0.082851681276102,0.0456745812893048,-0.103612971984516,-0.0357778907928453,0.292022654553954,0.238282024545464,0.0281912516021587,0.0241366554321445,-0.0941630834098953,-0.322317691971855,0.777882999977612,-0.214183396499906,0.325767236581595,-1.36743610618948
216.667,0.140398544,0.918516174,0.106896599,-0.985616,0.005522,-0.168682,0.008726,-0.025088667018582,0.307747592309876,-0.0369297929835299,0.0783296133907997,0.0163952988601661,0.297809915112788,0.258765500872551,-0.0828128726335456,0.0457156766493807,-0.103673622302542,-0.035800711569401,0.292127982612939,0.238268618320185,0.0282845109812077,0.0242355054812061,-0.0941002199180713,-0.322135973309465,0.77810747139351,-0.214125595554007,0.325586058294186,-1.36749187459872
225,0.140409622,0.918521606,0.10686657,-0.985609,0.005525,-0.168727,0.008732,-0.0251208552050737,0.307842439541546,-0.0369160197428995,0.0783006223918888,0.0163838666935155,0.297885314141729,0.258761754752914,-0.0828113422449599,0.0457689291807276,-0.103733730134098,-0.0358537170280513,0.292268788598613,0.238211989607987,0.0284289254035114,0.0242454715037248,-0.0940717769759584,-0.32203350452809,0.778240206154293,-0.214112649400984,0.325501089328468,-1.36749358948896
233.333,0.140421555,0.918526733,0.106830635,-0.985599,0.005528,-0.168782,0.008736,-0.0251527016564686,0.307948932056486,-0.0369246206950728,0.0782670768204265,0.0163680298174854,0.297969150050619,0.258737036276593,-0.0828473189591054,0.0457197633176122,-0.103799153833222,-0.0358876471826655,0.292416106819819,0.238143839548456,0.0285423153865106,0.0241920685312931,-0.0940535142532216,-0.321846241262097,0.778477743247172,-0.214052111631928,0.325524221939301,-1.36734185871154
241.667,0.140414337,0.918528381,0.106775681,-0.985587,0.005524,-0.168855,0.008737,-0.0251920347724444,0.308080833932956,-0.0368477659864824,0.0782057174744933,0.0163756177448373,0.298134713558688,0.258714486380869,-0.0827878798705106,0.0457296540928642,-0.103815753422004,-0.0358337422679584,0.292347781211418,0.23805168744428,0.028180413413292,0.0241214916719352,-0.0940223307850528,-0.321696369337353,0.778592910243607,-0.214029822991457,0.325543530003272,-1.36725324345957
250,0.140424591,0.918529175,0.106732986,-0.985576,0.005525,-0.168918,0.008742,-0.0252039423231537,0.30820420021562,-0.0368170914103306,0.0781527284338021,0.0163747318115926,0.298260464212697,0.258701283618584,-0.08278686990747,0.0457165295557644,-0.103878374863572,-0.0358488815915723,0.292492196020616,0.237949956971107,0.0281717173556609,0.0240838201728208,-0.0940011584491872,-0.32158319219122,0.778638265550619,-0.214023846349733,0.325512915901302,-1.36722488984845
258.333,0.140433197,0.918536133,0.106687347,-0.985564,0.005527,-0.16899,0.008749,-0.0252187842312025,0.308344191440872,-0.0367770402915092,0.0780904082854647,0.0163786615346008,0.298390142361356,0.25869517670049,-0.0828173580359717,0.0457167454281412,-0.103969268796954,-0.0359002901896041,0.292741696856533,0.237863068173606,0.0283482360174204,0.0241075039771493,-0.094024965675278,-0.321509884758423,0.778589436048739,-0.214067921236346,0.325355735979875,-1.36742465642283
266.667,0.140451675,0.918529236,0.106643784,-0.985557,0.005542,-0.169029,0.00876,-0.0252179121167725,0.308445495494579,-0.0367582170925795,0.0780097296577334,0.0163596881938774,0.298471870247095,0.258706780901962,-0.0828777566409377,0.0457107669552703,-0.104030729291657,-0.0359288982419097,0.292839082828585,0.237817967289938,0.0283659120898183,0.0240751926543248,-0.0940228286299677,-0.321399659857574,0.778524717118456,-0.214104796347603,0.325220036661094,-1.36760747367996
275,0.140465439,0.918530701,0.106607475,-0.985551,0.005558,-0.169064,0.008761,-0.0252049777063377,0.308535168271431,-0.0367414111814956,0.0779370732560282,0.0163509671222685,0.298577773439674,0.258724878663773,-0.082859636027408,0.0457140677472569,-0.104135080325823,-0.0359679510072567,0.292973622336272,0.237836646867295,0.0284618918658762,0.0242198734020594,-0.0940027290894545,-0.32155085122716,0.777937355573862,-0.214193121257869,0.325031842721915,-1.36785188060903
283.333,0.140479904,0.918531006,0.106575615,-0.985542,0.005571,-0.169114,0.008767,-0.0252257709966056,0.308648214474674,-0.0367301942998729,0.0778729576198645,0.0163470028582241,0.298669028769919,0.258745088141825,-0.0828690450203479,0.0457360606286951,-0.104196586144772,-0.0359997338873545,0.293054600685271,0.237813849933086,0.0284587672745172,0.0241217926834844,-0.0939916540348002,-0.321652662431907,0.777335444870024,-0.214264465059628,0.324871568534039,-1.36811728060565
291.667,0.140493484,0.918531433,0.106531868,-0.985535,0.005579,-0.169152,0.008769,-0.0251907924889902,0.308746390768326,-0.036687797280444,0.0777894123128118,0.0163327480466303,0.298779251212411,0.258750171437444,-0.0828184931645622,0.0457574611435435,-0.104257338282178,-0.0360178516986782,0.293109647040777,0.237735643259131,0.0284020408624182,0.0240786845867124,-0.0940092710924324,-0.321718462689756,0.776674144106951,-0.214323184318322,0.324790639344728,-1.36827531389709
300,0.140505203,0.91854126,0.106494743,-0.985527,0.005589,-0.169202,0.008768,-0.025160283135096,0.308842211234639,-0.0366744017696093,0.0777180398313113,0.0163199149143683,0.298879107277998,0.258779585506785,-0.0828236628346688,0.0457834735396126,-0.104306506761917,-0.0360214626747165,0.293189975189917,0.237665857474322,0.0283180872950132,0.0241181712311786,-0.0937475142149147,-0.322442214923935,0.773811900993675,-0.21439205169115,0.324573589507703,-1.36870943365152
308.333,0.140507706,0.918542908,0.106452164,-0.985522,0.005597,-0.16923,0.00877,-0.0251338118243323,0.308919602686453,-0.0366633637916606,0.0776529315126243,0.0163166636698272,0.298891434101779,0.258758909702858,-0.0829247139523064,0.0457182350632528,-0.104317261219443,-0.0360216869888271,0.293054307098486,0.237565908819043,0.0280696466509097,0.0239494625634125,-0.0936004181664801,-0.323067306682766,0.770673619610829,-0.21447387850735,0.324490695444608,-1.36893481206083
316.667,0.140522049,0.918543518,0.106403214,-0.985514,0.005608,-0.169278,0.008769,-0.0250950634167249,0.309051876263957,-0.0366573328607623,0.077569476400674,0.0163041022000125,0.298993310789207,0.258749741260822,-0.0829048903711197,0.0457206503781875,-0.104347335059532,-0.0360215318641883,0.293043873496233,0.237445978882449,0.0278862661853336,0.0238720939585612,-0.0935433154197242,-0.323582058651743,0.767555382444006,-0.214477547333062,0.324388572429035,-1.3690933137128
325,0.140549835,0.918544189,0.106334709,-0.985498,0.005616,-0.169367,0.008771,-0.0250748280879414,0.309271511369443,-0.0366029023085154,0.0774693061769234,0.0162691250761639,0.299154800510142,0.258722186527173,-0.082870049858668,0.0456947771157841,-0.104464062101722,-0.0360827250709201,0.293215698223133,0.237326979083505,0.0279591655325141,0.0239290247578383,-0.0939057629205567,-0.322845529802279,0.76776202568351,-0.214455032701572,0.324503813690671,-1.36886208628657
333.333,0.140593292,0.918554138,0.106288605,-0.985489,0.005644,-0.169418,0.008744,-0.0250235999349943,0.309422272439122,-0.0366053295370171,0.07738327943144,0.016228752060962,0.299229354847464,0.258732742869095,-0.0829449136812171,0.0457184240855706,-0.104766473791361,-0.0360507338697779,0.293509707658433,0.237579919780694,0.027830998690068,0.0241940126956691,-0.0938413213717359,-0.322782447907747,0.766787531082769,-0.21448011747353,0.324418033963784,-1.36893488812087
341.667,0.140619965,0.918562378,0.106232735,-0.985478,0.005653,-0.169483,0.008731,-0.0249711786321088,0.309547038305967,-0.0365646382576436,0.0773186722288956,0.0161901386340655,0.299368634469856,0.258714413415996,-0.0828817903348457,0.0456881799326369,-0.1050217645607,-0.0361111967569171,0.293953599235807,0.237668593805553,0.028094109617925,0.0243394890639522,-0.0936271493609192,-0.323308505498362,0.764480811139791,-0.214534632826417,0.324390108824523,-1.3689184009345
350,0.140617523,0.918562988,0.106157616,-0.985467,0.005628,-0.169547,0.008739,-0.0249446888198973,0.309641388431587,-0.0364606960033061,0.0772288547373575,0.016188952185528,0.29947596197289,0.258665877579094,-0.0829241373007816,0.0456012868672709,-0.104935182031013,-0.0362033662763363,0.293986569952188,0.237392523997745,0.0281824881911257,0.0241921331762227,-0.0931602074924555,-0.324531366549155,0.759728403120079,-0.214558429065842,0.324319908310104,-1.36903865929113
358.333,0.140630402,0.918569458,0.106098709,-0.985457,0.005611,-0.169607,0.008732,-0.024869208263916,0.309734651499394,-0.0363673153913025,0.077132104226047,0.016178127684199,0.299622364653521,0.258646043262951,-0.0828993995935099,0.0455868249231896,-0.104939866319047,-0.036254860271987,0.294026570342967,0.237211974255139,0.0282401242392381,0.0241756331680596,-0.0928911599279978,-0.325583551205392,0.754787266233134,-0.214521594711196,0.324344910500736,-1.36900558027432
366.667,0.140648743,0.918581299,0.106038322,-0.985445,0.005599,-0.169679,0.008716,-0.0248020864375583,0.309847615435702,-0.0363119745110759,0.0770366070196798,0.0161587343161519,0.299803688827666,0.258640101179162,-0.0828121774290813,0.0456790302198422,-0.105016674137898,-0.0363279744412211,0.294226618528343,0.237088943575245,0.0285220870232501,0.024324195562414,-0.0927524374241804,-0.326453104429694,0.749816945261469,-0.214477109220937,0.324401830749426,-1.36895447110205
375,0.140676285,0.918591125,0.105967316,-0.985437,0.005582,-0.169729,0.008701,-0.0247164182932831,0.309910238494879,-0.0362610595090695,0.0769208357188555,0.0161193931418177,0.299916519422634,0.258618632205689,-0.08284800532929,0.0456882895448296,-0.105058196378762,-0.0363703450232567,0.294258366482575,0.236956551611606,0.0285000370358526,0.0243387165436885,-0.092576845852028,-0.327165630313859,0.744811098937712,-0.214475324442098,0.324508617981401,-1.36890113959352
383.333,0.140727325,0.918600647,0.105911255,-0.985421,0.005597,-0.16982,0.008661,-0.0246131319775955,0.310064028220613,-0.0362411621427967,0.0768276390725203,0.016066133339901,0.300052427174496,0.2586391865823,-0.0828777356368433,0.0456842486187688,-0.105385170896689,-0.0363697323712333,0.29460961734257,0.237111298532051,0.0284465284148475,0.0245008663826491,-0.092664688384035,-0.327134781221388,0.741730387972038,-0.214508492458196,0.324700918953663,-1.3687805217002
391.667,0.140760895,0.918605591,0.105846764,-0.985409,0.00559,-0.169889,0.00864,-0.0245526232965144,0.310154388169685,-0.0362310478550615,0.0767434563145523,0.016019969583725,0.30017981117536,0.258604903888918,-0.0828975744216649,0.0456368584276003,-0.105556994105623,-0.0363772660353043,0.294866709922876,0.237140724481758,0.028314414822799,0.02462003390642,-0.0922519212578335,-0.327788969835773,0.736575677186973,-0.214498779248526,0.324891905522832,-1.3685276433465
400,0.14078746,0.918608643,0.105785515,-0.985395,0.005578,-0.169974,0.008617,-0.0244789185762504,0.310260873458216,-0.0362251593409939,0.0766786837682974,0.0159920749987272,0.300337023647419,0.25858661836151,-0.0828951503174453,0.0456057820234655,-0.105692043581529,-0.0363725372574668,0.295183359496201,0.23708625600935,0.0281878944183506,0.0245612777052463,-0.0918980303451001,-0.32856117963881,0.730580807022898,-0.214406973053736,0.325003801672459,-1.36821537399042
408.333,0.140818604,0.918609314,0.10572625,-0.985378,0.005559,-0.170077,0.008598,-0.0243733915500081,0.31040848108712,-0.0362047696079745,0.076615624213794,0.0159763199855595,0.300487572059595,0.258557799325856,-0.0829463676861119,0.0455998868702348,-0.105756188696148,-0.036387600751203,0.295536531206714,0.236961537884994,0.0281119585318237,0.0245418638732748,-0.0915893891865245,-0.329161338258156,0.72469776130161,-0.214443368150539,0.325137037691531,-1.36795669805991
416.667,0.140849609,0.918617798,0.105658455,-0.985358,0.00554,-0.170192,0.008583,-0.0243021835555037,0.310575938142811,-0.0361941101081049,0.0765631868376444,0.01595849781628,0.300698826275819,0.258528202302739,-0.0829317559807719,0.0455816856184914,-0.105815763288735,-0.036415462941317,0.295876669090251,0.2367779281196,0.0280151113216978,0.0244486295863866,-0.0912343551077821,-0.329801924308694,0.718466031752675,-0.21455233768553,0.325214562349938,-1.36782574722823
425,0.140855438,0.918625854,0.105583855,-0.985335,0.005503,-0.170329,0.008585,-0.024262559494054,0.310768810924419,-0.0362009031155268,0.0765186094355978,0.015963185012358,0.300937647813454,0.258482230214537,-0.0829172832746723,0.0455782962344633,-0.10557385371047,-0.0364968865200049,0.295990775139154,0.236297567711579,0.0280370984201543,0.0241607396117776,-0.0908769777554088,-0.330473689791508,0.711884797031247,-0.214624954536347,0.325373567984302,-1.36763842087773
433.333,0.14088147,0.918630005,0.105523758,-0.985312,0.005489,-0.170458,0.008573,-0.0241982687775198,0.310973953813764,-0.0362424755411672,0.0764777233964231,0.0159523359799389,0.301178832935501,0.25845492364384,-0.0829100278094766,0.0455784630304898,-0.105463689540959,-0.0365550623613707,0.296169166914786,0.236009802632401,0.028149884467157,0.024079544166572,-0.0905168867440793,-0.33120690930736,0.704834379499272,-0.214648748705966,0.325380568929401,-1.36750244245648
441.667,0.140915634,0.918642151,0.105467926,-0.985294,0.005482,-0.170565,0.00856,-0.0241529843131513,0.311136127930724,-0.0362944764696562,0.0764454236408209,0.0159321073959887,0.301406532558707,0.258421157608055,-0.082878479106748,0.0456287141687974,-0.105461217918727,-0.0366403959004999,0.296436332417746,0.235789205716995,0.0284292982181583,0.02417197629656,-0.090083209757342,-0.331872391158862,0.69751326976309,-0.214676573221652,0.325552167085478,-1.36721334218863
450,0.140949448,0.918647949,0.105413277,-0.985275,0.005483,-0.170674,0.008536,-0.0240724030787489,0.311302953624726,-0.0363531504916132,0.0764085162674545,0.015922907014218,0.301623447266198,0.258391207717069,-0.0828795241779538,0.0456640908286564,-0.105463709817935,-0.0366649984864248,0.296544493090509,0.235636563463203,0.028381498579483,0.0242088448548082,-0.0896477468945348,-0.332372531609652,0.690244819707762,-0.21473505805722,0.325521717000851,-1.36718090266028
458.333,0.140984863,0.918654114,0.105356163,-0.985253,0.005495,-0.170802,0.008509,-0.0239698220836004,0.311502209799882,-0.036435149492451,0.0763834431269205,0.0158932248589913,0.301892046158457,0.258381907766382,-0.0828251679602115,0.0456644230104136,-0.105513747292347,-0.0367062369383866,0.296750408154929,0.235506363431192,0.0284191532862032,0.0241844381878182,-0.0891514172761522,-0.332706902350823,0.68303500192529,-0.214923627898175,0.325123985782479,-1.36757504792107
466.667,0.141017868,0.918658264,0.105291992,-0.985229,0.005509,-0.170942,0.008484,-0.0238862719039594,0.311695594368612,-0.0364714464826846,0.0763468262677679,0.0158692296590504,0.302144135402758,0.25835871503071,-0.0828381948018157,0.0456368027696457,-0.105601909576386,-0.0367794537340425,0.297064024691895,0.235366735021677,0.028577621200512,0.0242002600995498,-0.0886644365602354,-0.333492612535409,0.674669683032783,-0.215104502181385,0.324652105459954,-1.36810582825545
475,0.141039948,0.918650391,0.105219383,-0.985206,0.005538,-0.171075,0.008452,-0.0237739512203217,0.311879045916915,-0.0365577403866295,0.0762805637878644,0.0158784871020896,0.302378613743445,0.258332325930733,-0.082900890473564,0.0455896015594189,-0.105710032129307,-0.0368139387389536,0.297281923590031,0.235265707574726,0.0286243563962953,0.0242637740554559,-0.0881404692888281,-0.333938437702279,0.666361501948821,-0.215241892496701,0.324305599146491,-1.36855667751818
483.333,0.141078094,0.918643494,0.105146782,-0.985181,0.005564,-0.17122,0.008418,-0.0236410130160419,0.312068757847715,-0.0366408450906996,0.0762120248027414,0.0158534530620558,0.302677371684806,0.25830791911549,-0.0828895355826723,0.0455225357596845,-0.105820979871751,-0.03683777894625,0.297591418511434,0.235152085856568,0.0286298070155607,0.0242318580087426,-0.0875964722603248,-0.334389774910161,0.657791106232351,-0.215385846036902,0.324033673514555,-1.36910109499377
